Trial-ID,Status,Iteration,H_l1,H_l2,activate,lr,Objective,training_error
93,INTERMEDIATE,4500,186,133,nn.LeakyReLU,0.09818726962711148,0.9985324035789531,0.9986072645706461
93,INTERMEDIATE,5000,186,133,nn.LeakyReLU,0.09818726962711148,0.9940790759206286,0.9939385896757987
93,INTERMEDIATE,5500,186,133,nn.LeakyReLU,0.09818726962711148,-0.6143548123154021,-0.7341964743210043
93,INTERMEDIATE,6000,186,133,nn.LeakyReLU,0.09818726962711148,0.09929698334175119,0.06578916790075984
93,INTERMEDIATE,6500,186,133,nn.LeakyReLU,0.09818726962711148,0.4189571261195859,0.4018353456069582
93,INTERMEDIATE,7000,186,133,nn.LeakyReLU,0.09818726962711148,-345.2495038741291,-363.12880171641734
93,INTERMEDIATE,7500,186,133,nn.LeakyReLU,0.09818726962711148,0.4409785921872976,0.3957938000257458
93,INTERMEDIATE,8000,186,133,nn.LeakyReLU,0.09818726962711148,0.7660792120457578,0.7643805878870458
93,INTERMEDIATE,8500,186,133,nn.LeakyReLU,0.09818726962711148,0.8198999947212637,0.8181748228238362
93,INTERMEDIATE,9000,186,133,nn.LeakyReLU,0.09818726962711148,0.8483879700191586,0.8433343473060544
93,INTERMEDIATE,9500,186,133,nn.LeakyReLU,0.09818726962711148,0.3034801442632772,0.2624744179833899
93,INTERMEDIATE,1,186,133,nn.LeakyReLU,0.09818726962711148,0.9069487174981099,0.912191801623806
93,COMPLETED,9500,186,133,nn.LeakyReLU,0.09818726962711148,0.9986607912800665,0.9987666762187837
94,INTERMEDIATE,0,233,41,nn.LeakyReLU,3.041012235661551e-06,0.09210202573738258,0.09192492465201052
94,INTERMEDIATE,500,233,41,nn.LeakyReLU,3.041012235661551e-06,0.27775413021354756,0.2850058013956893
94,INTERMEDIATE,1000,233,41,nn.LeakyReLU,3.041012235661551e-06,0.44645796376540003,0.45839678181263666
94,INTERMEDIATE,1500,233,41,nn.LeakyReLU,3.041012235661551e-06,0.5848854781795957,0.599019699598601
94,INTERMEDIATE,2000,233,41,nn.LeakyReLU,3.041012235661551e-06,0.6890317827365348,0.7038858453286561
94,INTERMEDIATE,2500,233,41,nn.LeakyReLU,3.041012235661551e-06,0.7705804820747968,0.7842518923015872
94,INTERMEDIATE,3000,233,41,nn.LeakyReLU,3.041012235661551e-06,0.8279364387865942,0.8402421125481965
94,INTERMEDIATE,3500,233,41,nn.LeakyReLU,3.041012235661551e-06,0.8659353403958809,0.8768449337976962
94,INTERMEDIATE,4000,233,41,nn.LeakyReLU,3.041012235661551e-06,0.8914861518020633,0.9010576470052154
94,INTERMEDIATE,4500,233,41,nn.LeakyReLU,3.041012235661551e-06,0.909243979965143,0.9175906492881132
94,INTERMEDIATE,5000,233,41,nn.LeakyReLU,3.041012235661551e-06,0.9222870304340475,0.9295213451733781
94,INTERMEDIATE,5500,233,41,nn.LeakyReLU,3.041012235661551e-06,0.9323361403303849,0.9385524189362238
94,INTERMEDIATE,6000,233,41,nn.LeakyReLU,3.041012235661551e-06,0.9403808255282683,0.9456666635464321
94,INTERMEDIATE,6500,233,41,nn.LeakyReLU,3.041012235661551e-06,0.947065235219615,0.9515346136497991
94,INTERMEDIATE,7000,233,41,nn.LeakyReLU,3.041012235661551e-06,0.953550247409855,0.9572141928151569
94,INTERMEDIATE,7500,233,41,nn.LeakyReLU,3.041012235661551e-06,0.9584809986812938,0.9615812993962702
94,INTERMEDIATE,8000,233,41,nn.LeakyReLU,3.041012235661551e-06,0.9625583522145138,0.9652089144036335
94,INTERMEDIATE,8500,233,41,nn.LeakyReLU,3.041012235661551e-06,0.966104473163306,0.9684073955589445
94,INTERMEDIATE,9000,233,41,nn.LeakyReLU,3.041012235661551e-06,0.9692391632022758,0.9712793948640285
94,INTERMEDIATE,9500,233,41,nn.LeakyReLU,3.041012235661551e-06,0.97203857774111,0.9738773886763455
94,INTERMEDIATE,1,233,41,nn.LeakyReLU,3.041012235661551e-06,0.9726316476286629,0.9762464659634267
94,COMPLETED,9500,233,41,nn.LeakyReLU,3.041012235661551e-06,0.9726316476286629,0.9762464659634267
95,INTERMEDIATE,0,227,133,nn.Hardswish,0.001494170274417167,0.3058864655706989,0.31453560094259014
95,INTERMEDIATE,500,227,133,nn.Hardswish,0.001494170274417167,0.9985757127290502,0.9984215088218752
95,INTERMEDIATE,1000,227,133,nn.Hardswish,0.001494170274417167,0.9988103511612768,0.9987719945518314
95,INTERMEDIATE,1500,227,133,nn.Hardswish,0.001494170274417167,0.9988452514153863,0.9988258220640387
95,INTERMEDIATE,2000,227,133,nn.Hardswish,0.001494170274417167,0.9988943929669901,0.998878010218598
95,INTERMEDIATE,2500,227,133,nn.Hardswish,0.001494170274417167,0.9989129990221454,0.9988965713017399
95,INTERMEDIATE,3000,227,133,nn.Hardswish,0.001494170274417167,0.9989354939959775,0.9989215568319002
95,INTERMEDIATE,3500,227,133,nn.Hardswish,0.001494170274417167,0.9977258819146174,0.997656650708589
95,INTERMEDIATE,4000,227,133,nn.Hardswish,0.001494170274417167,0.9989598295089851,0.9989465685480562
95,INTERMEDIATE,4500,227,133,nn.Hardswish,0.001494170274417167,0.9989675181213813,0.9989565224383955
95,INTERMEDIATE,5000,227,133,nn.Hardswish,0.001494170274417167,0.9989637993313665,0.998957739693961
95,INTERMEDIATE,5500,227,133,nn.Hardswish,0.001494170274417167,0.9989460263116042,0.998944952398981
95,INTERMEDIATE,6000,227,133,nn.Hardswish,0.001494170274417167,0.9988544003886304,0.9988470331341024
95,INTERMEDIATE,6500,227,133,nn.Hardswish,0.001494170274417167,0.9989955758802912,0.9989995163003492
95,INTERMEDIATE,7000,227,133,nn.Hardswish,0.001494170274417167,0.9990004041153084,0.9990077763742939
95,INTERMEDIATE,7500,227,133,nn.Hardswish,0.001494170274417167,0.9990045013146612,0.9990153919999849
95,INTERMEDIATE,8000,227,133,nn.Hardswish,0.001494170274417167,0.9990095714654065,0.9990236816004912
95,INTERMEDIATE,8500,227,133,nn.Hardswish,0.001494170274417167,0.9990134127050297,0.9990279925930446
95,INTERMEDIATE,9000,227,133,nn.Hardswish,0.001494170274417167,0.9990178709558846,0.9990350930973567
95,INTERMEDIATE,9500,227,133,nn.Hardswish,0.001494170274417167,0.9990207309621499,0.9990397588770954
95,INTERMEDIATE,1,227,133,nn.Hardswish,0.001494170274417167,0.9989264587256133,0.999043106293657
95,COMPLETED,9500,227,133,nn.Hardswish,0.001494170274417167,0.9990207309621499,0.9990397588770954
96,INTERMEDIATE,0,99,147,nn.LeakyReLU,0.0392166728699386,-3.9996476660787845,-4.440993172841086
96,INTERMEDIATE,500,99,147,nn.LeakyReLU,0.0392166728699386,0.9986903618199457,0.9987015758163881
96,INTERMEDIATE,1000,99,147,nn.LeakyReLU,0.0392166728699386,0.9989506272880554,0.9989918889567447
96,INTERMEDIATE,1500,99,147,nn.LeakyReLU,0.0392166728699386,0.9989903777779043,0.9990541127151453
96,INTERMEDIATE,2000,99,147,nn.LeakyReLU,0.0392166728699386,0.9990036544113512,0.9990518495752143
96,INTERMEDIATE,2500,99,147,nn.LeakyReLU,0.0392166728699386,0.9981555381732021,0.998169094132035
96,INTERMEDIATE,3000,99,147,nn.LeakyReLU,0.0392166728699386,0.9990068668293058,0.999072104353281
96,INTERMEDIATE,3500,99,147,nn.LeakyReLU,0.0392166728699386,0.9970475120983382,0.9972453007937278
96,INTERMEDIATE,4000,99,147,nn.LeakyReLU,0.0392166728699386,0.9985174334005013,0.9986628141579136
96,INTERMEDIATE,4500,99,147,nn.LeakyReLU,0.0392166728699386,0.9984291464775235,0.9984985307507493
96,INTERMEDIATE,5000,99,147,nn.LeakyReLU,0.0392166728699386,0.9990658797312952,0.9991811341783893
96,INTERMEDIATE,5500,99,147,nn.LeakyReLU,0.0392166728699386,0.9988906285668628,0.9989955355540683
96,INTERMEDIATE,6000,99,147,nn.LeakyReLU,0.0392166728699386,0.9991041628177459,0.9991934028816752
96,INTERMEDIATE,6500,99,147,nn.LeakyReLU,0.0392166728699386,0.9988941575346207,0.9990393389075565
96,INTERMEDIATE,7000,99,147,nn.LeakyReLU,0.0392166728699386,0.9990087283852152,0.9991836016103591
96,INTERMEDIATE,7500,99,147,nn.LeakyReLU,0.0392166728699386,0.9979200988846926,0.9982083648525605
96,INTERMEDIATE,8000,99,147,nn.LeakyReLU,0.0392166728699386,0.9989775228165326,0.9991753508308782
96,INTERMEDIATE,8500,99,147,nn.LeakyReLU,0.0392166728699386,0.998994706544874,0.9991902134217302
96,INTERMEDIATE,9000,99,147,nn.LeakyReLU,0.0392166728699386,0.9982124191472059,0.9985041595736603
96,INTERMEDIATE,9500,99,147,nn.LeakyReLU,0.0392166728699386,0.999073664404384,0.999325575965038
96,INTERMEDIATE,1,99,147,nn.LeakyReLU,0.0392166728699386,0.9990028659733856,0.9992903517499677
96,COMPLETED,9500,99,147,nn.LeakyReLU,0.0392166728699386,0.9991041628177459,0.9991934028816752
97,INTERMEDIATE,0,88,122,nn.PReLU,6.727930100290574e-05,0.08449376472710035,0.07660099136903376
97,INTERMEDIATE,500,88,122,nn.PReLU,6.727930100290574e-05,0.9418407760995161,0.9476295822999068
97,INTERMEDIATE,1000,88,122,nn.PReLU,6.727930100290574e-05,0.970932506952075,0.973183568209424
97,INTERMEDIATE,1500,88,122,nn.PReLU,6.727930100290574e-05,0.9821084738747822,0.9833508959258156
97,INTERMEDIATE,2000,88,122,nn.PReLU,6.727930100290574e-05,0.9887180227892539,0.9893656062009193
97,INTERMEDIATE,2500,88,122,nn.PReLU,6.727930100290574e-05,0.9926946375394188,0.9930997068313094
97,INTERMEDIATE,3000,88,122,nn.PReLU,6.727930100290574e-05,0.9950815428450688,0.9953506938409441
97,INTERMEDIATE,3500,88,122,nn.PReLU,6.727930100290574e-05,0.9965475371567369,0.9967177581134076
97,INTERMEDIATE,4000,88,122,nn.PReLU,6.727930100290574e-05,0.9974552846018543,0.9975526810603387
97,INTERMEDIATE,4500,88,122,nn.PReLU,6.727930100290574e-05,0.9980147763592255,0.9980723590052695
97,INTERMEDIATE,5000,88,122,nn.PReLU,6.727930100290574e-05,0.9983697872484764,0.9984046885558436
97,INTERMEDIATE,5500,88,122,nn.PReLU,6.727930100290574e-05,0.9985946437211245,0.9986192029737921
97,INTERMEDIATE,6000,88,122,nn.PReLU,6.727930100290574e-05,0.9987428116033868,0.9987724556468578
97,INTERMEDIATE,6500,88,122,nn.PReLU,6.727930100290574e-05,0.9988432038528701,0.9988788351033474
97,INTERMEDIATE,7000,88,122,nn.PReLU,6.727930100290574e-05,0.9989077466380544,0.9989520716121993
97,INTERMEDIATE,7500,88,122,nn.PReLU,6.727930100290574e-05,0.9989524917560149,0.9990011561292262
97,INTERMEDIATE,8000,88,122,nn.PReLU,6.727930100290574e-05,0.9989816263361077,0.9990384050006401
97,INTERMEDIATE,8500,88,122,nn.PReLU,6.727930100290574e-05,0.9990053186659433,0.9990666835189267
97,INTERMEDIATE,9000,88,122,nn.PReLU,6.727930100290574e-05,0.9990239291389075,0.9990904818316829
97,INTERMEDIATE,9500,88,122,nn.PReLU,6.727930100290574e-05,0.9990404316063428,0.9991124727989734
97,INTERMEDIATE,1,88,122,nn.PReLU,6.727930100290574e-05,0.9989438100549204,0.9991321094359117
97,COMPLETED,9500,88,122,nn.PReLU,6.727930100290574e-05,0.9990404316063428,0.9991124727989734
98,INTERMEDIATE,0,259,92,nn.Hardswish,5.127006234984658e-05,0.05300152152165116,0.05057057621409977
98,INTERMEDIATE,500,259,92,nn.Hardswish,5.127006234984658e-05,0.9431067093220865,0.9469783413460043
98,INTERMEDIATE,1000,259,92,nn.Hardswish,5.127006234984658e-05,0.9822426533471682,0.9821974298506925
98,INTERMEDIATE,1500,259,92,nn.Hardswish,5.127006234984658e-05,0.9881231878507704,0.9877026103242569
98,INTERMEDIATE,2000,259,92,nn.Hardswish,5.127006234984658e-05,0.9907791805382441,0.9902426479488238
98,INTERMEDIATE,2500,259,92,nn.Hardswish,5.127006234984658e-05,0.9930020695533507,0.9924776082710106
98,INTERMEDIATE,3000,259,92,nn.Hardswish,5.127006234984658e-05,0.9953583031420379,0.9948901171262565
98,INTERMEDIATE,3500,259,92,nn.Hardswish,5.127006234984658e-05,0.9969562769101179,0.9966276269937061
98,INTERMEDIATE,4000,259,92,nn.Hardswish,5.127006234984658e-05,0.9977871721712963,0.9975664362227639
98,INTERMEDIATE,4500,259,92,nn.Hardswish,5.127006234984658e-05,0.9982217783520406,0.9980573834679168
98,INTERMEDIATE,5000,259,92,nn.Hardswish,5.127006234984658e-05,0.9984626277381151,0.9983434800313915
98,INTERMEDIATE,5500,259,92,nn.Hardswish,5.127006234984658e-05,0.9986254936190072,0.9985381230278668
98,INTERMEDIATE,6000,259,92,nn.Hardswish,5.127006234984658e-05,0.9987111399262638,0.9986587335469295
98,INTERMEDIATE,6500,259,92,nn.Hardswish,5.127006234984658e-05,0.9987689605333052,0.9987407214392072
98,INTERMEDIATE,7000,259,92,nn.Hardswish,5.127006234984658e-05,0.9988137943428982,0.9987996081732653
98,INTERMEDIATE,7500,259,92,nn.Hardswish,5.127006234984658e-05,0.998852379125819,0.9988441750522552
98,INTERMEDIATE,8000,259,92,nn.Hardswish,5.127006234984658e-05,0.9988806387835335,0.9988778974636732
98,INTERMEDIATE,8500,259,92,nn.Hardswish,5.127006234984658e-05,0.9989051547354213,0.9989046331676539
98,INTERMEDIATE,9000,259,92,nn.Hardswish,5.127006234984658e-05,0.9989246117544334,0.9989240163589559
98,INTERMEDIATE,9500,259,92,nn.Hardswish,5.127006234984658e-05,0.9989427006138425,0.9989404402401264
98,INTERMEDIATE,1,259,92,nn.Hardswish,5.127006234984658e-05,0.9988343463660746,0.9989531315090703
98,COMPLETED,9500,259,92,nn.Hardswish,5.127006234984658e-05,0.9989427006138425,0.9989404402401264
99,INTERMEDIATE,0,74,64,nn.Sigmoid,0.0001560799266319699,-0.009767744631017372,-0.005707836123849841
99,INTERMEDIATE,500,74,64,nn.Sigmoid,0.0001560799266319699,0.7920971664184111,0.8036131414939796
99,INTERMEDIATE,1000,74,64,nn.Sigmoid,0.0001560799266319699,0.8594617446499782,0.8701977940492387
99,INTERMEDIATE,1500,74,64,nn.Sigmoid,0.0001560799266319699,0.9257503376411336,0.9325704439424429
99,INTERMEDIATE,2000,74,64,nn.Sigmoid,0.0001560799266319699,0.9673227209876568,0.9701028668558478
99,INTERMEDIATE,2500,74,64,nn.Sigmoid,0.0001560799266319699,0.9832367032214644,0.9843946108782409
99,INTERMEDIATE,3000,74,64,nn.Sigmoid,0.0001560799266319699,0.9895303859559144,0.9901837849089727
99,INTERMEDIATE,3500,74,64,nn.Sigmoid,0.0001560799266319699,0.992572920851727,0.9929440132886828
99,INTERMEDIATE,4000,74,64,nn.Sigmoid,0.0001560799266319699,0.9944312051738461,0.9946351414324175
99,INTERMEDIATE,4500,74,64,nn.Sigmoid,0.0001560799266319699,0.9957240478785666,0.9958404246207141
99,INTERMEDIATE,5000,74,64,nn.Sigmoid,0.0001560799266319699,0.9966189908142221,0.9966915350942473
99,INTERMEDIATE,5500,74,64,nn.Sigmoid,0.0001560799266319699,0.9972413535801703,0.997287551653893
99,INTERMEDIATE,6000,74,64,nn.Sigmoid,0.0001560799266319699,0.9976894721275426,0.9977134376423838
99,INTERMEDIATE,6500,74,64,nn.Sigmoid,0.0001560799266319699,0.9980227529227083,0.9980253982235565
99,INTERMEDIATE,7000,74,64,nn.Sigmoid,0.0001560799266319699,0.9982704854598697,0.9982547203833408
99,INTERMEDIATE,7500,74,64,nn.Sigmoid,0.0001560799266319699,0.9984496598510695,0.9984200428253965
99,INTERMEDIATE,8000,74,64,nn.Sigmoid,0.0001560799266319699,0.9985755705253895,0.9985378647241944
99,INTERMEDIATE,8500,74,64,nn.Sigmoid,0.0001560799266319699,0.9986637311093075,0.9986238777213886
99,INTERMEDIATE,9000,74,64,nn.Sigmoid,0.0001560799266319699,0.9987264415602336,0.9986885827245241
99,INTERMEDIATE,9500,74,64,nn.Sigmoid,0.0001560799266319699,0.9987720519662006,0.9987384302096306
99,INTERMEDIATE,1,74,64,nn.Sigmoid,0.0001560799266319699,0.9986188529813183,0.9987762317659235
99,COMPLETED,9500,74,64,nn.Sigmoid,0.0001560799266319699,0.9987720519662006,0.9987384302096306
100,INTERMEDIATE,0,289,148,nn.PReLU,1.3782987370072936e-05,0.06122945955833192,0.06899862856021655
100,INTERMEDIATE,500,289,148,nn.PReLU,1.3782987370072936e-05,0.8861528365408282,0.895353401221683
100,INTERMEDIATE,1000,289,148,nn.PReLU,1.3782987370072936e-05,0.9474940858835915,0.9520029744306058
100,INTERMEDIATE,1500,289,148,nn.PReLU,1.3782987370072936e-05,0.9648797740662314,0.9673665039155553
100,INTERMEDIATE,2000,289,148,nn.PReLU,1.3782987370072936e-05,0.9731829884888444,0.9749655706520742
100,INTERMEDIATE,2500,289,148,nn.PReLU,1.3782987370072936e-05,0.9791445532726224,0.9805327470325106
100,INTERMEDIATE,3000,289,148,nn.PReLU,1.3782987370072936e-05,0.9838620476252995,0.9849354053376606
100,INTERMEDIATE,3500,289,148,nn.PReLU,1.3782987370072936e-05,0.9875833103369355,0.9884051754844321
100,INTERMEDIATE,4000,289,148,nn.PReLU,1.3782987370072936e-05,0.9904614053229785,0.9910878477583781
100,INTERMEDIATE,4500,289,148,nn.PReLU,1.3782987370072936e-05,0.9926888086246466,0.9931807000092354
100,INTERMEDIATE,5000,289,148,nn.PReLU,1.3782987370072936e-05,0.9944019225375037,0.9947830680344018
100,INTERMEDIATE,5500,289,148,nn.PReLU,1.3782987370072936e-05,0.9956950237893362,0.9959790854441405
100,INTERMEDIATE,6000,289,148,nn.PReLU,1.3782987370072936e-05,0.9966390290807801,0.9968399049645581
100,INTERMEDIATE,6500,289,148,nn.PReLU,1.3782987370072936e-05,0.9973254648477247,0.9974538534809563
100,INTERMEDIATE,7000,289,148,nn.PReLU,1.3782987370072936e-05,0.9978173209482928,0.997898418922043
100,INTERMEDIATE,7500,289,148,nn.PReLU,1.3782987370072936e-05,0.9981758644719699,0.9982263419350113
100,INTERMEDIATE,8000,289,148,nn.PReLU,1.3782987370072936e-05,0.9984303606976982,0.9984694692474889
100,INTERMEDIATE,8500,289,148,nn.PReLU,1.3782987370072936e-05,0.9986130493156441,0.9986518772681788
100,INTERMEDIATE,9000,289,148,nn.PReLU,1.3782987370072936e-05,0.9987402155335716,0.9987852130128084
100,INTERMEDIATE,9500,289,148,nn.PReLU,1.3782987370072936e-05,0.9988342773739954,0.998882552529789
100,INTERMEDIATE,1,289,148,nn.PReLU,1.3782987370072936e-05,0.9985340858045059,0.9989556378903933
100,COMPLETED,9500,289,148,nn.PReLU,1.3782987370072936e-05,0.9988342773739954,0.998882552529789
101,INTERMEDIATE,0,229,28,nn.PReLU,0.0027218415289466226,0.37459257639153454,0.3830369529290931
101,INTERMEDIATE,500,229,28,nn.PReLU,0.0027218415289466226,0.9985764632773979,0.9986101771297804
101,INTERMEDIATE,1000,229,28,nn.PReLU,0.0027218415289466226,0.998925109975282,0.9989619239136691
101,INTERMEDIATE,1500,229,28,nn.PReLU,0.0027218415289466226,0.9989814850662232,0.9990389497564053
101,INTERMEDIATE,2000,229,28,nn.PReLU,0.0027218415289466226,0.9990100044749564,0.9990643833721115
101,INTERMEDIATE,2500,229,28,nn.PReLU,0.0027218415289466226,0.9989904827647126,0.9990719872142408
101,INTERMEDIATE,3000,229,28,nn.PReLU,0.0027218415289466226,0.9990452635708373,0.9991232111997342
101,INTERMEDIATE,3500,229,28,nn.PReLU,0.0027218415289466226,0.9990832725758544,0.9991575123888674
101,INTERMEDIATE,4000,229,28,nn.PReLU,0.0027218415289466226,0.9990898568248001,0.9991660156147043
101,INTERMEDIATE,4500,229,28,nn.PReLU,0.0027218415289466226,0.9988054946613288,0.9989072585370162
101,INTERMEDIATE,5000,229,28,nn.PReLU,0.0027218415289466226,0.9991267652862046,0.9992131441892842
101,INTERMEDIATE,5500,229,28,nn.PReLU,0.0027218415289466226,0.9991169158291582,0.9992151182741913
101,INTERMEDIATE,6000,229,28,nn.PReLU,0.0027218415289466226,0.9990988254285267,0.9992065758455765
101,INTERMEDIATE,6500,229,28,nn.PReLU,0.0027218415289466226,0.9991443392676608,0.9992420534164432
101,INTERMEDIATE,7000,229,28,nn.PReLU,0.0027218415289466226,0.9990110719438845,0.9990977921849505
101,INTERMEDIATE,7500,229,28,nn.PReLU,0.0027218415289466226,0.9990882040661053,0.9992088231375079
101,INTERMEDIATE,8000,229,28,nn.PReLU,0.0027218415289466226,0.9991508391279489,0.9992742220310638
101,INTERMEDIATE,8500,229,28,nn.PReLU,0.0027218415289466226,0.9991605909338815,0.9992841237606158
101,INTERMEDIATE,9000,229,28,nn.PReLU,0.0027218415289466226,0.9990307431717946,0.9991410437983917
101,INTERMEDIATE,9500,229,28,nn.PReLU,0.0027218415289466226,0.9991476568292592,0.9992891985790988
101,INTERMEDIATE,1,229,28,nn.PReLU,0.0027218415289466226,0.9991178032565552,0.999298713550142
101,COMPLETED,9500,229,28,nn.PReLU,0.0027218415289466226,0.9991605909338815,0.9992841237606158
102,INTERMEDIATE,0,176,73,nn.PReLU,3.758896329649783e-05,0.032910334237474914,0.03336494734330664
102,INTERMEDIATE,500,176,73,nn.PReLU,3.758896329649783e-05,0.8946112555191175,0.9031982056179526
102,INTERMEDIATE,1000,176,73,nn.PReLU,3.758896329649783e-05,0.9507461004082224,0.9547048775673906
102,INTERMEDIATE,1500,176,73,nn.PReLU,3.758896329649783e-05,0.9693263571274024,0.9715168240791472
102,INTERMEDIATE,2000,176,73,nn.PReLU,3.758896329649783e-05,0.9787568013703173,0.9803122169160045
102,INTERMEDIATE,2500,176,73,nn.PReLU,3.758896329649783e-05,0.9852596078868949,0.9863456843656798
102,INTERMEDIATE,3000,176,73,nn.PReLU,3.758896329649783e-05,0.9897577506273552,0.990488278898578
102,INTERMEDIATE,3500,176,73,nn.PReLU,3.758896329649783e-05,0.9927442477151408,0.9932409632667694
102,INTERMEDIATE,4000,176,73,nn.PReLU,3.758896329649783e-05,0.9947511643042088,0.99512965771922
102,INTERMEDIATE,4500,176,73,nn.PReLU,3.758896329649783e-05,0.9961208212292105,0.9964021832137875
102,INTERMEDIATE,5000,176,73,nn.PReLU,3.758896329649783e-05,0.9970503173276639,0.9972375272555762
102,INTERMEDIATE,5500,176,73,nn.PReLU,3.758896329649783e-05,0.9976947157573206,0.9978056970694773
102,INTERMEDIATE,6000,176,73,nn.PReLU,3.758896329649783e-05,0.9981388055207066,0.9981904950973699
102,INTERMEDIATE,6500,176,73,nn.PReLU,3.758896329649783e-05,0.9984433037293217,0.9984569008407131
102,INTERMEDIATE,7000,176,73,nn.PReLU,3.758896329649783e-05,0.9986448454635073,0.9986434735664695
102,INTERMEDIATE,7500,176,73,nn.PReLU,3.758896329649783e-05,0.9987778662659568,0.9987761889459607
102,INTERMEDIATE,8000,176,73,nn.PReLU,3.758896329649783e-05,0.9988748381088687,0.9988783640887257
102,INTERMEDIATE,8500,176,73,nn.PReLU,3.758896329649783e-05,0.9989467990087242,0.9989490143934512
102,INTERMEDIATE,9000,176,73,nn.PReLU,3.758896329649783e-05,0.9989917769905066,0.9990004864728822
102,INTERMEDIATE,9500,176,73,nn.PReLU,3.758896329649783e-05,0.9990236194675454,0.9990378689129221
102,INTERMEDIATE,1,176,73,nn.PReLU,3.758896329649783e-05,0.9988352731539492,0.9990667531771236
102,COMPLETED,9500,176,73,nn.PReLU,3.758896329649783e-05,0.9990236194675454,0.9990378689129221
103,INTERMEDIATE,0,186,114,nn.Hardswish,0.07343380759191474,-53.28985911707814,-59.66494096509094
103,INTERMEDIATE,500,186,114,nn.Hardswish,0.07343380759191474,0.9969719670282683,0.9967499113113095
103,INTERMEDIATE,1000,186,114,nn.Hardswish,0.07343380759191474,0.998696177379555,0.9986747437167766
103,INTERMEDIATE,1500,186,114,nn.Hardswish,0.07343380759191474,0.9988589464619341,0.9988906960862667
103,INTERMEDIATE,2000,186,114,nn.Hardswish,0.07343380759191474,0.998133628926424,0.9981095040364164
103,INTERMEDIATE,2500,186,114,nn.Hardswish,0.07343380759191474,0.9986438556152029,0.998644369877256
103,INTERMEDIATE,3000,186,114,nn.Hardswish,0.07343380759191474,0.9952079077009003,0.9948090049414787
103,INTERMEDIATE,3500,186,114,nn.Hardswish,0.07343380759191474,0.998699279821049,0.9987629390871936
103,INTERMEDIATE,4000,186,114,nn.Hardswish,0.07343380759191474,0.9989339342102236,0.9990460683190167
103,INTERMEDIATE,4500,186,114,nn.Hardswish,0.07343380759191474,0.663258583104104,0.664812105157934
103,INTERMEDIATE,5000,186,114,nn.Hardswish,0.07343380759191474,0.8543175866548464,0.8523010869986678
103,INTERMEDIATE,5500,186,114,nn.Hardswish,0.07343380759191474,0.8737151500929791,0.8706907354791205
103,INTERMEDIATE,6000,186,114,nn.Hardswish,0.07343380759191474,0.8906102395396154,0.8875238608318614
103,INTERMEDIATE,6500,186,114,nn.Hardswish,0.07343380759191474,0.9054704118401222,0.9038288560368108
103,INTERMEDIATE,7000,186,114,nn.Hardswish,0.07343380759191474,0.9195381568703087,0.9187989815365672
103,INTERMEDIATE,7500,186,114,nn.Hardswish,0.07343380759191474,0.932133282031619,0.9315637697182197
103,INTERMEDIATE,8000,186,114,nn.Hardswish,0.07343380759191474,0.9422595043386987,0.9415378496013967
103,INTERMEDIATE,8500,186,114,nn.Hardswish,0.07343380759191474,0.9495497458740236,0.9488146887737132
103,INTERMEDIATE,9000,186,114,nn.Hardswish,0.07343380759191474,0.9556155698682586,0.9548204361498913
103,INTERMEDIATE,9500,186,114,nn.Hardswish,0.07343380759191474,0.9603270430815024,0.9593173557034337
103,INTERMEDIATE,1,186,114,nn.Hardswish,0.07343380759191474,0.9630648091596236,0.9659952784894389
103,COMPLETED,9500,186,114,nn.Hardswish,0.07343380759191474,0.9989339342102236,0.9990460683190167
104,INTERMEDIATE,0,197,24,nn.ReLU,0.007369563272001294,0.5102558451075785,0.5294079481502136
104,INTERMEDIATE,500,197,24,nn.ReLU,0.007369563272001294,0.9989291298290269,0.9989687639264397
104,INTERMEDIATE,1000,197,24,nn.ReLU,0.007369563272001294,0.9989912478253525,0.9990624243790748
104,INTERMEDIATE,1500,197,24,nn.ReLU,0.007369563272001294,0.9990341375014028,0.9991256642857576
104,INTERMEDIATE,2000,197,24,nn.ReLU,0.007369563272001294,0.9990303699751663,0.9991362140552266
104,INTERMEDIATE,2500,197,24,nn.ReLU,0.007369563272001294,0.9990565503469391,0.9991637814821185
104,INTERMEDIATE,3000,197,24,nn.ReLU,0.007369563272001294,0.9990882290923268,0.9991998357984265
104,INTERMEDIATE,3500,197,24,nn.ReLU,0.007369563272001294,0.9980348875272547,0.9981413049929242
104,INTERMEDIATE,4000,197,24,nn.ReLU,0.007369563272001294,0.9990883147181566,0.9992169235795056
104,INTERMEDIATE,4500,197,24,nn.ReLU,0.007369563272001294,0.9990040871342718,0.9991380867389831
104,INTERMEDIATE,5000,197,24,nn.ReLU,0.007369563272001294,0.998859286976713,0.9990247818933438
104,INTERMEDIATE,5500,197,24,nn.ReLU,0.007369563272001294,0.998741641142246,0.9988558555565816
104,INTERMEDIATE,6000,197,24,nn.ReLU,0.007369563272001294,0.9990969340359906,0.9992386354439675
104,INTERMEDIATE,6500,197,24,nn.ReLU,0.007369563272001294,0.9991016333739694,0.9992608055421002
104,INTERMEDIATE,7000,197,24,nn.ReLU,0.007369563272001294,0.9988902824388909,0.9990733827716078
104,INTERMEDIATE,7500,197,24,nn.ReLU,0.007369563272001294,0.9991297642140993,0.9993072787486524
